timestamp,gas_level,temperature,pressure,smoke_level
2026-01-02 09:21:00,83.55,54.96,109.01,8.05
2026-01-02 09:22:00,84.96,83.44,223.08,1.94
2026-01-02 09:23:00,146.95,57.76,224.2,6.32
2026-01-02 09:24:00,90.79,71.32,222.09,7.95
2026-01-02 09:25:00,19.08,56.89,202.85,5.94
2026-01-02 09:26:00,182.78,79.91,231.55,3.67
2026-01-02 09:27:00,38.13,77.75,151.65,2.42
2026-01-02 09:28:00,29.42,57.11,151.74,6.93
2026-01-02 09:29:00,62.65,73.52,218.57,1.41
2026-01-02 09:30:00,131.44,62.15,132.58,1.93
2026-01-02 09:31:00,88.5,53.19,166.22,0.66
2026-01-02 09:32:00,141.43,66.28,237.35,5.17
2026-01-02 09:33:00,93.07,55.33,231.06,3.83
2026-01-02 09:34:00,82.53,65.9,198.56,4.38
2026-01-02 09:35:00,138.4,41.92,233.78,4.76
2026-01-02 09:36:00,113.41,36.41,162.37,5.03
2026-01-02 09:37:00,128.56,60.94,224.81,7.75
2026-01-02 09:38:00,140.11,46.55,164.89,9.12
2026-01-02 09:39:00,148.59,55.02,206.14,6.23
2026-01-02 09:40:00,121.15,59.1,176.44,4.42
2026-01-02 09:41:00,86.76,58.97,145.48,2.39
2026-01-02 09:42:00,58.04,38.87,202.33,6.06
2026-01-02 09:43:00,130.03,40.87,171.1,4.06
2026-01-02 09:44:00,140.91,66.28,177.58,6.9
2026-01-02 09:45:00,104.92,64.98,320.89,5.1
2026-01-02 09:46:00,49.96,22.58,187.32,4.88
2026-01-02 09:47:00,88.0,59.15,203.51,7.05
2026-01-02 09:48:00,81.29,61.19,224.61,2.43
2026-01-02 09:49:00,108.05,68.59,115.91,3.64
2026-01-02 09:50:00,82.18,52.95,194.27,4.09
2026-01-02 09:51:00,138.98,60.8,201.28,0.48
2026-01-02 09:52:00,102.66,36.08,214.26,2.29
2026-01-02 09:53:00,112.08,72.93,204.35,8.03
2026-01-02 09:54:00,80.83,39.29,202.63,3.77
2026-01-02 09:55:00,68.75,56.14,206.71,3.91
2026-01-02 09:56:00,56.2,50.68,205.44,2.89
2026-01-02 09:57:00,28.08,27.22,218.07,3.04
2026-01-02 09:58:00,92.11,43.43,189.74,8.62
2026-01-02 09:59:00,78.61,52.02,195.01,5.45
2026-01-02 10:00:00,64.63,55.31,196.7,4.95
2026-01-02 10:01:00,84.94,71.09,170.64,7.75
2026-01-02 10:02:00,86.26,73.13,153.07,8.04
2026-01-02 10:03:00,20.14,76.3,263.16,9.72
2026-01-02 10:04:00,87.75,95.29,230.86,-0.6
2026-01-02 10:05:00,69.96,68.5,200.11,6.65
2026-01-02 10:06:00,89.0,76.88,203.6,5.89
2026-01-02 10:07:00,160.62,53.68,224.84,3.84
2026-01-02 10:08:00,125.51,30.35,174.44,-1.26
2026-01-02 10:09:00,-4.69,75.78,183.54,8.04
2026-01-02 10:10:00,-21.11,66.65,176.3,5.41
2026-01-02 10:11:00,3.6,71.59,272.28,5.74
2026-01-02 10:12:00,92.96,61.22,202.31,4.08
2026-01-02 10:13:00,90.77,43.07,136.41,3.26
2026-01-02 10:14:00,89.07,75.76,182.85,6.98
2026-01-02 10:15:00,117.33,79.82,207.35,1.49
2026-01-02 10:16:00,90.55,66.61,191.28,4.63
2026-01-02 10:17:00,72.11,67.32,199.45,6.82
2026-01-02 10:18:00,94.16,76.29,215.17,6.63
2026-01-02 10:19:00,131.12,71.5,194.26,7.23
2026-01-02 10:20:00,109.67,59.9,193.68,10.74
2026-01-02 10:21:00,95.03,66.11,194.18,7.36
2026-01-02 10:22:00,85.74,64.98,196.46,5.81
2026-01-02 10:23:00,112.06,46.37,246.37,2.47
2026-01-02 10:24:00,136.0,64.01,172.45,8.16
2026-01-02 10:25:00,99.31,58.52,224.46,6.93
2026-01-02 10:26:00,179.87,65.58,245.12,9.75
2026-01-02 10:27:00,183.04,67.55,153.89,2.18
2026-01-02 10:28:00,68.07,63.89,162.6,-3.65
2026-01-02 10:29:00,137.72,50.54,200.14,13.3
2026-01-02 10:30:00,202.12,60.9,218.3,3.44
2026-01-02 10:31:00,76.82,58.57,192.83,7.73
2026-01-02 10:32:00,50.25,82.43,262.15,4.33
2026-01-02 10:33:00,151.39,73.89,185.77,2.65
2026-01-02 10:34:00,83.49,63.63,177.22,4.09
2026-01-02 10:35:00,159.54,76.97,227.44,13.31
2026-01-02 10:36:00,62.98,38.41,207.78,5.23
2026-01-02 10:37:00,102.12,47.04,176.63,4.21
2026-01-02 10:38:00,117.55,68.21,211.32,5.5
2026-01-02 10:39:00,123.65,55.77,164.7,5.64
2026-01-02 10:40:00,64.54,75.76,205.0,10.47
2026-01-02 10:41:00,164.06,82.31,163.6,3.28
2026-01-02 10:42:00,107.35,73.38,142.21,7.09
2026-01-02 10:43:00,56.6,79.17,170.32,-2.18
2026-01-02 10:44:00,106.71,52.04,84.9,0.41
2026-01-02 10:45:00,4.97,45.93,175.85,8.06
2026-01-02 10:46:00,88.85,63.13,209.63,1.67
2026-01-02 10:47:00,100.42,83.1,247.0,5.09
2026-01-02 10:48:00,131.0,82.28,159.16,8.26
2026-01-02 10:49:00,66.18,53.08,179.43,5.63
2026-01-02 10:50:00,189.25,86.83,180.1,5.58
2026-01-02 10:51:00,188.14,43.01,205.09,5.68
2026-01-02 10:52:00,221.63,44.07,264.81,0.42
2026-01-02 10:53:00,76.29,66.95,207.79,11.98
2026-01-02 10:54:00,159.62,36.6,245.07,8.81
2026-01-02 10:55:00,100.84,53.99,191.24,-0.11
2026-01-02 10:56:00,108.24,72.59,172.87,0.34
2026-01-02 10:57:00,139.06,70.95,238.47,0.12
2026-01-02 10:58:00,118.02,69.42,237.82,10.75
2026-01-02 10:59:00,96.22,69.65,247.49,2.46
2026-01-02 11:00:00,143.18,73.27,218.45,3.12
2026-01-02 11:01:00,120.9,25.18,249.69,8.47
2026-01-02 11:02:00,31.52,52.76,168.33,6.33
2026-01-02 11:03:00,64.09,65.85,176.48,4.14
2026-01-02 11:04:00,53.94,34.72,177.08,4.13
2026-01-02 11:05:00,20.35,67.23,177.41,5.6
2026-01-02 11:06:00,29.52,54.31,174.05,1.12
2026-01-02 11:07:00,136.42,71.69,208.59,4.39
2026-01-02 11:08:00,112.98,60.7,276.41,6.95
2026-01-02 11:09:00,223.46,84.22,204.77,1.21
2026-01-02 11:10:00,34.19,21.43,168.45,4.49
2026-01-02 11:11:00,115.71,74.79,216.5,5.66
2026-01-02 11:12:00,90.19,63.23,147.7,4.95
2026-01-02 11:13:00,176.38,48.13,216.26,6.72
2026-01-02 11:14:00,112.54,65.19,112.54,1.19
2026-01-02 11:15:00,65.09,70.77,228.72,3.45
2026-01-02 11:16:00,21.96,54.86,180.7,9.77
2026-01-02 11:17:00,67.34,71.77,105.95,6.39
2026-01-02 11:18:00,171.51,59.28,154.57,4.11
2026-01-02 11:19:00,86.08,53.7,195.07,5.38
2026-01-02 11:20:00,83.18,47.54,203.63,1.96
2026-01-02 11:21:00,175.12,51.78,204.64,7.1
2026-01-02 11:22:00,141.05,49.43,180.07,4.68
2026-01-02 11:23:00,101.15,87.07,282.6,7.33
2026-01-02 11:24:00,84.17,61.96,125.13,0.54
2026-01-02 11:25:00,82.49,48.93,204.2,-0.12
2026-01-02 11:26:00,76.98,40.08,103.37,5.99
2026-01-02 11:27:00,149.6,58.83,181.3,1.55
2026-01-02 11:28:00,113.38,59.09,244.6,6.21
2026-01-02 11:29:00,85.06,74.54,207.46,7.02
2026-01-02 11:30:00,146.19,56.09,198.21,2.3
2026-01-02 11:31:00,79.1,46.91,173.01,5.41
2026-01-02 11:32:00,80.64,42.69,268.76,7.1
2026-01-02 11:33:00,65.08,75.95,245.54,8.89
2026-01-02 11:34:00,105.55,52.64,234.67,2.99
2026-01-02 11:35:00,7.56,57.85,177.63,2.01
2026-01-02 11:36:00,107.17,63.22,167.74,3.27
2026-01-02 11:37:00,76.6,71.21,235.14,10.98
2026-01-02 11:38:00,153.36,82.82,203.15,4.17
2026-01-02 11:39:00,102.52,66.82,185.77,3.57
2026-01-02 11:40:00,151.25,95.14,218.02,9.7
2026-01-02 11:41:00,99.48,75.85,238.71,6.94
2026-01-02 11:42:00,45.76,50.24,303.83,3.02
2026-01-02 11:43:00,33.5,51.32,189.57,5.74
2026-01-02 11:44:00,52.36,52.14,114.17,7.94
2026-01-02 11:45:00,154.72,71.49,164.85,1.62
2026-01-02 11:46:00,67.53,50.31,239.18,10.09
2026-01-02 11:47:00,36.63,50.86,163.34,10.41
2026-01-02 11:48:00,186.01,73.4,161.38,8.71
2026-01-02 11:49:00,131.54,32.55,223.14,3.81
2026-01-02 11:50:00,135.71,71.53,279.52,-2.94
2026-01-02 11:51:00,127.5,57.82,255.47,6.67
2026-01-02 11:52:00,71.21,47.83,176.72,6.08
2026-01-02 11:53:00,85.82,31.17,131.23,4.58
2026-01-02 11:54:00,-2.85,73.16,180.3,4.83
2026-01-02 11:55:00,114.5,70.81,154.85,8.28
2026-01-02 11:56:00,44.43,73.25,158.86,2.43
2026-01-02 11:57:00,40.81,77.9,176.09,3.45
2026-01-02 11:58:00,73.67,59.97,178.84,5.72
2026-01-02 11:59:00,163.18,62.45,213.57,-0.8
2026-01-02 12:00:00,91.06,57.19,227.22,5.85
2026-01-02 12:01:00,47.46,61.72,199.3,6.32
2026-01-02 12:02:00,75.99,72.46,193.05,2.63
2026-01-02 12:03:00,194.07,36.86,131.22,4.36
2026-01-02 12:04:00,-17.31,39.43,256.98,4.12
2026-01-02 12:05:00,80.7,68.55,230.35,4.18
2026-01-02 12:06:00,172.11,67.05,249.09,1.16
2026-01-02 12:07:00,28.86,68.61,209.57,0.71
2026-01-02 12:08:00,76.39,51.44,194.27,0.72
2026-01-02 12:09:00,37.72,84.25,232.81,7.87
2026-01-02 12:10:00,80.73,76.93,263.56,6.15
2026-01-02 12:11:00,135.98,63.82,211.56,14.28
2026-01-02 12:12:00,91.94,50.43,292.64,6.81
2026-01-02 12:13:00,142.0,67.53,194.53,6.96
2026-01-02 12:14:00,166.52,45.45,321.02,1.01
2026-01-02 12:15:00,88.72,80.14,187.0,4.76
2026-01-02 12:16:00,58.41,30.64,192.57,1.77
2026-01-02 12:17:00,66.35,54.0,132.6,6.29
2026-01-02 12:18:00,123.67,63.63,242.55,0.42
2026-01-02 12:19:00,12.62,86.61,225.45,2.87
2026-01-02 12:20:00,51.48,73.94,140.87,6.81
2026-01-02 12:21:00,38.27,44.8,159.74,9.35
2026-01-02 12:22:00,97.79,71.85,202.42,6.36
2026-01-02 12:23:00,3.93,78.74,167.32,6.61
2026-01-02 12:24:00,184.5,43.75,204.69,10.65
2026-01-02 12:25:00,66.94,58.08,232.4,0.95
2026-01-02 12:26:00,119.65,58.48,151.25,3.79
2026-01-02 12:27:00,26.0,70.62,198.99,3.25
2026-01-02 12:28:00,61.14,59.09,194.68,-0.7
2026-01-02 12:29:00,119.84,47.06,125.79,4.29
2026-01-02 12:30:00,92.05,31.31,172.79,8.0
2026-01-02 12:31:00,135.65,72.53,241.38,3.1
2026-01-02 12:32:00,144.75,75.01,184.84,7.49
2026-01-02 12:33:00,11.67,74.67,173.81,3.2
2026-01-02 12:34:00,40.32,79.13,170.52,5.25
2026-01-02 12:35:00,62.37,65.73,184.02,7.52
2026-01-02 12:36:00,104.76,50.28,201.7,5.84
2026-01-02 12:37:00,127.49,59.5,189.02,12.45
2026-01-02 12:38:00,130.22,67.28,260.5,6.9
2026-01-02 12:39:00,58.95,49.64,190.54,4.3
2026-01-02 12:40:00,37.51,66.55,197.32,8.9
2026-01-02 12:41:00,93.48,64.44,176.48,8.93
2026-01-02 12:42:00,13.05,63.06,229.57,7.27
2026-01-02 12:43:00,133.27,84.72,140.24,8.12
2026-01-02 12:44:00,108.01,61.8,251.35,2.85
2026-01-02 12:45:00,186.85,48.88,217.42,2.67
2026-01-02 12:46:00,91.35,56.84,190.61,8.39
2026-01-02 12:47:00,107.89,75.51,220.5,7.63
2026-01-02 12:48:00,166.53,61.9,189.18,3.28
2026-01-02 12:49:00,103.05,40.43,127.2,5.29
2026-01-02 12:50:00,109.52,55.98,155.84,8.39
2026-01-02 12:51:00,97.14,63.29,200.15,2.63
2026-01-02 12:52:00,45.11,53.78,153.22,4.13
2026-01-02 12:53:00,215.66,72.15,187.32,11.58
2026-01-02 12:54:00,126.01,61.95,244.61,9.3
2026-01-02 12:55:00,57.38,70.13,165.28,7.92
2026-01-02 12:56:00,90.24,62.54,266.63,9.83
2026-01-02 12:57:00,15.84,66.67,175.7,3.34
2026-01-02 12:58:00,59.11,41.37,193.8,10.86
2026-01-02 12:59:00,179.03,71.54,249.49,4.22
2026-01-02 13:00:00,97.82,63.81,256.44,-0.47
2026-01-02 13:01:00,170.48,66.72,197.34,6.83
2026-01-02 13:02:00,79.02,68.48,142.49,6.88
2026-01-02 13:03:00,66.82,59.57,253.17,6.97
2026-01-02 13:04:00,91.29,62.53,257.3,4.59
2026-01-02 13:05:00,139.06,59.11,223.93,7.2
2026-01-02 13:06:00,121.3,53.48,227.51,3.34
2026-01-02 13:07:00,182.18,61.39,266.94,7.47
2026-01-02 13:08:00,132.31,65.36,148.81,5.49
2026-01-02 13:09:00,106.1,46.88,292.71,6.43
2026-01-02 13:10:00,113.02,41.74,179.59,4.51
2026-01-02 13:11:00,109.38,77.16,225.67,6.01
2026-01-02 13:12:00,155.07,64.48,207.16,4.73
2026-01-02 13:13:00,108.83,41.43,185.7,1.21
2026-01-02 13:14:00,28.39,79.93,277.14,3.0
2026-01-02 13:15:00,64.58,83.38,225.49,6.38
2026-01-02 13:16:00,173.45,68.1,219.41,11.85
2026-01-02 13:17:00,77.14,43.37,203.04,4.05
2026-01-02 13:18:00,102.75,76.25,125.95,5.32
2026-01-02 13:19:00,62.37,45.22,179.42,4.72
2026-01-02 13:20:00,29.87,68.21,160.66,3.62
2026-01-02 13:21:00,73.65,45.44,168.93,0.2
2026-01-02 13:22:00,152.38,41.12,217.76,9.74
2026-01-02 13:23:00,63.58,41.85,176.0,9.46
2026-01-02 13:24:00,75.47,33.91,119.47,1.08
2026-01-02 13:25:00,74.41,92.12,161.07,4.18
2026-01-02 13:26:00,83.05,53.87,241.84,4.06
2026-01-02 13:27:00,51.85,53.41,225.22,10.47
2026-01-02 13:28:00,93.11,68.47,223.06,5.76
2026-01-02 13:29:00,44.58,63.59,236.79,5.92
2026-01-02 13:30:00,90.58,60.09,212.95,7.14
2026-01-02 13:31:00,20.32,46.78,193.28,8.0
2026-01-02 13:32:00,80.51,63.41,222.58,8.4
2026-01-02 13:33:00,108.57,46.9,232.42,6.17
2026-01-02 13:34:00,81.59,77.53,184.0,3.59
2026-01-02 13:35:00,145.86,60.2,213.32,3.59
2026-01-02 13:36:00,144.8,90.2,168.7,1.14
2026-01-02 13:37:00,62.82,57.94,162.36,1.57
2026-01-02 13:38:00,56.96,62.21,256.07,4.88
2026-01-02 13:39:00,153.58,65.66,199.57,10.48
2026-01-02 13:40:00,120.15,79.84,178.49,5.23
2026-01-02 13:41:00,137.58,50.84,162.17,6.09
2026-01-02 13:42:00,79.79,58.82,236.74,2.62
2026-01-02 13:43:00,133.13,69.28,225.57,9.25
2026-01-02 13:44:00,110.23,56.93,250.58,8.44
2026-01-02 13:45:00,8.86,33.63,219.44,6.55
2026-01-02 13:46:00,142.28,43.14,171.83,0.21
2026-01-02 13:47:00,147.97,52.43,253.31,7.03
2026-01-02 13:48:00,99.97,60.14,156.83,1.8
2026-01-02 13:49:00,148.07,34.53,267.62,5.53
2026-01-02 13:50:00,76.93,53.55,200.06,-0.8
2026-01-02 13:51:00,52.08,85.27,237.69,5.64
2026-01-02 13:52:00,85.59,74.56,174.45,3.25
2026-01-02 13:53:00,104.96,47.62,215.81,8.65
2026-01-02 13:54:00,149.9,65.39,176.44,4.18
2026-01-02 13:55:00,47.39,45.17,275.29,-1.36
2026-01-02 13:56:00,45.46,80.39,114.06,6.9
2026-01-02 13:57:00,81.83,38.93,237.58,1.63
2026-01-02 13:58:00,172.23,49.84,255.85,1.14
2026-01-02 13:59:00,15.56,72.71,175.46,4.93
2026-01-02 14:00:00,135.79,49.12,145.79,2.88
2026-01-02 14:01:00,162.18,63.86,218.01,5.09
2026-01-02 14:02:00,165.9,57.76,260.38,4.01
2026-01-02 14:03:00,145.85,53.23,172.62,3.94
2026-01-02 14:04:00,152.32,74.23,255.34,6.12
2026-01-02 14:05:00,20.89,51.78,322.0,1.61
2026-01-02 14:06:00,140.67,66.69,164.44,7.28
2026-01-02 14:07:00,124.3,75.97,261.69,6.31
2026-01-02 14:08:00,34.08,66.53,210.71,10.37
2026-01-02 14:09:00,134.76,71.98,137.48,-0.2
2026-01-02 14:10:00,74.67,90.7,224.59,5.36
2026-01-02 14:11:00,111.36,88.24,169.55,4.44
2026-01-02 14:12:00,55.47,58.16,234.22,-1.01
2026-01-02 14:13:00,113.22,84.25,303.09,2.85
2026-01-02 14:14:00,140.91,81.98,123.82,6.46
2026-01-02 14:15:00,97.67,52.63,162.23,11.41
2026-01-02 14:16:00,102.24,87.42,168.64,4.68
2026-01-02 14:17:00,128.42,57.31,199.39,2.76
2026-01-02 14:18:00,177.85,64.31,187.04,5.55
2026-01-02 14:19:00,91.16,71.68,177.56,6.61
2026-01-02 14:20:00,122.79,37.93,227.54,9.5
2026-01-02 14:21:00,105.58,80.55,230.12,2.7
2026-01-02 14:22:00,6.09,46.56,202.18,-0.58
2026-01-02 14:23:00,68.81,48.06,261.46,6.22
2026-01-02 14:24:00,123.69,69.06,274.15,0.54
2026-01-02 14:25:00,61.39,79.75,179.67,4.79
2026-01-02 14:26:00,132.81,63.04,176.34,6.33
2026-01-02 14:27:00,111.84,76.61,238.25,4.2
2026-01-02 14:28:00,190.17,73.07,180.08,9.89
2026-01-02 14:29:00,57.32,58.77,166.64,8.56
2026-01-02 14:30:00,-6.69,73.49,167.78,7.62
2026-01-02 14:31:00,38.69,28.86,234.2,7.05
2026-01-02 14:32:00,99.66,44.41,209.22,0.17
2026-01-02 14:33:00,118.45,49.31,193.21,3.98
2026-01-02 14:34:00,88.58,70.13,196.73,6.26
2026-01-02 14:35:00,30.26,49.47,187.81,1.17
2026-01-02 14:36:00,55.59,43.86,229.26,1.45
2026-01-02 14:37:00,144.2,52.87,279.11,-3.6
2026-01-02 14:38:00,142.77,42.28,207.15,1.64
2026-01-02 14:39:00,88.01,38.28,118.33,3.4
2026-01-02 14:40:00,151.11,59.65,213.31,8.54
2026-01-02 14:41:00,87.99,51.02,261.28,2.3
2026-01-02 14:42:00,95.34,33.86,181.35,4.05
2026-01-02 14:43:00,127.84,33.95,237.43,2.08
2026-01-02 14:44:00,102.72,63.97,231.66,6.42
2026-01-02 14:45:00,141.45,38.25,165.36,7.48
2026-01-02 14:46:00,87.34,63.68,190.45,10.65
2026-01-02 14:47:00,88.36,55.75,170.05,5.15
2026-01-02 14:48:00,84.46,70.67,222.88,-0.13
2026-01-02 14:49:00,135.69,70.24,211.18,8.84
2026-01-02 14:50:00,-3.41,58.45,209.9,4.97
2026-01-02 14:51:00,35.92,49.26,225.95,4.73
2026-01-02 14:52:00,144.05,71.78,198.58,4.18
2026-01-02 14:53:00,84.5,41.21,218.24,4.29
2026-01-02 14:54:00,134.32,78.63,177.0,3.13
2026-01-02 14:55:00,202.13,36.33,255.73,3.87
2026-01-02 14:56:00,65.81,55.13,260.48,5.13
2026-01-02 14:57:00,152.61,53.54,163.47,6.79
2026-01-02 14:58:00,-12.96,54.63,227.21,9.46
2026-01-02 14:59:00,71.88,64.67,202.75,4.05
2026-01-02 15:00:00,91.64,62.05,203.73,6.7
2026-01-02 15:01:00,144.36,64.1,182.53,2.42
2026-01-02 15:02:00,113.03,36.89,167.53,1.94
2026-01-02 15:03:00,45.93,60.59,254.54,7.95
2026-01-02 15:04:00,56.36,73.88,143.8,-1.77
2026-01-02 15:05:00,33.89,45.77,201.28,5.72
2026-01-02 15:06:00,167.39,62.57,210.66,4.62
2026-01-02 15:07:00,120.54,47.33,146.77,10.2
2026-01-02 15:08:00,154.36,81.52,232.25,4.06
2026-01-02 15:09:00,67.38,55.07,204.47,6.57
2026-01-02 15:10:00,226.56,81.27,208.82,3.31
2026-01-02 15:11:00,100.66,69.65,264.39,9.36
2026-01-02 15:12:00,141.99,34.92,286.77,2.77
2026-01-02 15:13:00,126.11,83.44,248.16,8.43
2026-01-02 15:14:00,54.74,51.98,229.13,2.57
2026-01-02 15:15:00,136.04,55.26,207.1,3.65
2026-01-02 15:16:00,78.82,57.85,179.36,5.19
2026-01-02 15:17:00,130.63,55.55,224.65,1.46
2026-01-02 15:18:00,126.27,68.03,232.31,2.22
2026-01-02 15:19:00,100.87,21.57,167.69,7.61
2026-01-02 15:20:00,46.61,55.79,185.38,1.21
2026-01-02 15:21:00,158.81,60.19,216.3,3.87
2026-01-02 15:22:00,64.64,24.49,212.4,9.83
2026-01-02 15:23:00,167.91,84.01,192.48,8.15
2026-01-02 15:24:00,162.0,84.16,199.02,3.57
2026-01-02 15:25:00,70.95,68.18,210.08,7.16
2026-01-02 15:26:00,72.46,51.52,146.63,1.64
2026-01-02 15:27:00,143.26,60.52,190.79,9.5
2026-01-02 15:28:00,155.68,76.94,188.13,3.29
2026-01-02 15:29:00,47.28,66.07,168.93,5.94
2026-01-02 15:30:00,23.6,62.66,169.83,1.0
2026-01-02 15:31:00,164.1,69.7,190.3,7.64
2026-01-02 15:32:00,103.23,74.94,279.68,8.87
2026-01-02 15:33:00,100.47,54.03,194.82,1.86
2026-01-02 15:34:00,174.21,61.07,214.78,1.5
2026-01-02 15:35:00,63.49,64.66,233.21,5.98
2026-01-02 15:36:00,168.27,47.18,151.37,3.78
2026-01-02 15:37:00,87.84,72.36,200.25,4.28
2026-01-02 15:38:00,30.49,47.54,216.56,0.53
2026-01-02 15:39:00,136.52,72.38,149.32,3.49
2026-01-02 15:40:00,146.59,62.5,187.89,6.96
2026-01-02 15:41:00,3.86,50.9,157.03,8.08
2026-01-02 15:42:00,101.01,71.35,176.22,6.87
2026-01-02 15:43:00,208.92,71.16,202.93,7.49
2026-01-02 15:44:00,121.04,70.03,231.09,10.05
2026-01-02 15:45:00,8.05,69.1,220.37,4.71
2026-01-02 15:46:00,149.88,79.06,257.09,8.8
2026-01-02 15:47:00,103.15,52.21,175.57,4.74
2026-01-02 15:48:00,61.33,73.73,146.18,2.92
2026-01-02 15:49:00,91.31,61.2,148.07,2.55
2026-01-02 15:50:00,51.52,65.34,157.98,8.6
2026-01-02 15:51:00,177.44,63.54,195.73,8.26
2026-01-02 15:52:00,125.17,66.49,228.78,6.44
2026-01-02 15:53:00,67.67,45.46,193.66,7.74
2026-01-02 15:54:00,149.53,52.22,184.64,3.29
2026-01-02 15:55:00,109.24,72.42,225.65,8.03
2026-01-02 15:56:00,164.25,63.49,207.06,0.91
2026-01-02 15:57:00,103.89,66.09,206.78,2.81
2026-01-02 15:58:00,82.15,75.07,160.51,7.18
2026-01-02 15:59:00,60.69,71.48,229.07,2.22
2026-01-02 16:00:00,144.07,58.71,177.9,4.58
2026-01-02 16:01:00,83.15,68.81,187.69,3.59
2026-01-02 16:02:00,24.87,41.14,251.2,6.29
2026-01-02 16:03:00,112.84,66.5,214.41,9.24
2026-01-02 16:04:00,41.75,68.37,169.18,10.17
2026-01-02 16:05:00,180.6,72.73,240.24,2.36
2026-01-02 16:06:00,124.26,70.94,217.57,-0.56
2026-01-02 16:07:00,96.39,37.23,202.97,2.42
2026-01-02 16:08:00,157.62,73.98,222.65,4.0
2026-01-02 16:09:00,105.31,81.47,222.62,7.01
2026-01-02 16:10:00,108.33,67.21,232.04,4.88
2026-01-02 16:11:00,106.58,82.61,134.71,3.53
2026-01-02 16:12:00,90.0,65.62,183.28,10.0
2026-01-02 16:13:00,163.04,50.11,121.1,7.82
2026-01-02 16:14:00,72.34,55.88,261.03,4.68
2026-01-02 16:15:00,99.7,71.55,201.74,3.61
2026-01-02 16:16:00,52.39,35.69,168.18,-2.68
2026-01-02 16:17:00,99.62,66.96,182.82,-0.4
2026-01-02 16:18:00,79.51,65.38,220.57,5.74
2026-01-02 16:19:00,107.4,48.26,207.5,1.83
2026-01-02 16:20:00,147.71,33.68,249.28,1.69
2026-01-02 16:21:00,104.59,33.31,246.29,7.12
2026-01-02 16:22:00,135.59,53.71,217.96,5.06
2026-01-02 16:23:00,71.02,103.58,232.18,1.58
2026-01-02 16:24:00,73.55,36.92,148.15,-1.37
2026-01-02 16:25:00,143.11,60.69,162.15,6.82
2026-01-02 16:26:00,166.33,65.03,194.9,8.25
2026-01-02 16:27:00,87.7,55.5,150.0,6.89
2026-01-02 16:28:00,137.68,35.68,229.51,5.06
2026-01-02 16:29:00,75.56,72.34,190.29,-3.97
2026-01-02 16:30:00,108.98,81.74,186.54,4.62
2026-01-02 16:31:00,117.8,51.94,145.17,8.52
2026-01-02 16:32:00,123.08,52.08,194.38,6.19
2026-01-02 16:33:00,138.37,51.55,209.74,4.51
2026-01-02 16:34:00,66.34,59.61,286.41,6.08
2026-01-02 16:35:00,98.78,97.87,194.42,4.03
2026-01-02 16:36:00,107.42,58.03,249.11,7.11
2026-01-02 16:37:00,130.51,63.83,156.44,4.89
2026-01-02 16:38:00,103.44,62.88,161.4,4.0
2026-01-02 16:39:00,141.86,81.09,219.69,7.04
2026-01-02 16:40:00,63.79,75.02,173.6,4.37
2026-01-02 16:41:00,136.07,45.65,199.45,3.28
2026-01-02 16:42:00,122.74,71.88,172.86,2.81
2026-01-02 16:43:00,35.14,66.53,198.61,5.1
2026-01-02 16:44:00,31.66,43.34,123.11,-0.68
2026-01-02 16:45:00,189.24,48.99,175.11,4.67
2026-01-02 16:46:00,-0.13,52.05,180.74,1.88
2026-01-02 16:47:00,26.9,80.18,161.93,4.54
2026-01-02 16:48:00,73.14,48.09,163.17,7.57
2026-01-02 16:49:00,124.82,63.78,263.81,1.98
2026-01-02 16:50:00,98.07,39.69,165.2,3.71
2026-01-02 16:51:00,128.7,72.12,263.73,6.98
2026-01-02 16:52:00,101.26,80.48,256.2,9.53
2026-01-02 16:53:00,81.51,77.12,238.08,0.27
2026-01-02 16:54:00,95.72,57.35,143.69,3.56
2026-01-02 16:55:00,60.47,66.31,217.35,8.84
2026-01-02 16:56:00,57.45,71.92,184.67,1.93
2026-01-02 16:57:00,105.55,99.62,213.83,0.05
2026-01-02 16:58:00,114.84,73.07,214.26,0.05
2026-01-02 16:59:00,100.65,82.25,214.78,3.87
2026-01-02 17:00:00,121.98,61.84,215.99,7.74
2026-01-02 17:01:00,103.17,51.67,273.48,4.94
2026-01-02 17:02:00,79.19,46.14,79.47,4.34
2026-01-02 17:03:00,97.32,41.73,146.23,5.43
2026-01-02 17:04:00,114.21,50.96,235.23,8.15
2026-01-02 17:05:00,5.79,29.57,136.88,6.35
2026-01-02 17:06:00,74.16,74.76,238.79,7.48
2026-01-02 17:07:00,6.58,43.55,210.14,0.78
2026-01-02 17:08:00,102.52,76.08,163.44,4.88
2026-01-02 17:09:00,25.82,58.6,166.37,-1.1
2026-01-02 17:10:00,85.7,70.47,180.14,7.4
2026-01-02 17:11:00,143.86,59.14,224.15,-0.09
2026-01-02 17:12:00,81.17,45.25,221.02,7.51
2026-01-02 17:13:00,83.94,53.12,245.6,2.13
2026-01-02 17:14:00,-36.77,30.79,227.88,4.51
2026-01-02 17:15:00,132.27,51.36,189.94,5.62
2026-01-02 17:16:00,168.72,43.42,195.26,3.16
2026-01-02 17:17:00,85.72,75.91,234.35,6.36
2026-01-02 17:18:00,126.43,54.63,286.99,5.37
2026-01-02 17:19:00,123.48,89.42,192.78,-1.48
2026-01-02 17:20:00,171.78,46.57,205.93,3.56
